question_id,question_type,n_sessions,n_target_sessions,recall_any@1,recall_all@1,ndcg_any@1,recall_any@3,recall_all@3,ndcg_any@3,recall_any@5,recall_all@5,ndcg_any@5,recall_any@10,recall_all@10,ndcg_any@10,recall_any@30,recall_all@30,ndcg_any@30,recall_any@50,recall_all@50,ndcg_any@50
1da05512,single-session-preference,47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fca70973,single-session-preference,45,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b6025781,single-session-preference,47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a89d7624,single-session-preference,49,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
b0479f84,single-session-preference,48,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
1d4e3b97,single-session-preference,45,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
07b6f563,single-session-preference,52,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306
1c0ddc50,single-session-preference,51,1,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575
0a34ad58,single-session-preference,42,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
d3ab962e,multi-session,49,2,0.0,0.0,0.0,1.0,0.0,0.31546487678572877,1.0,1.0,0.5654648767857288,1.0,1.0,0.5654648767857288,1.0,1.0,0.5654648767857288,1.0,1.0,0.5654648767857288
2311e44b,multi-session,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cc06de0d,multi-session,42,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a11281a2,multi-session,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4f54b7c9,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85fa3a3f,multi-session,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9aaed6a3,multi-session,51,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
1f2b8d4f,multi-session,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e6041065,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51c32626,multi-session,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d905b33f,multi-session,48,2,0.0,0.0,0.0,1.0,0.0,0.31546487678572877,1.0,0.0,0.31546487678572877,1.0,1.0,0.47319731517859315,1.0,1.0,0.47319731517859315,1.0,1.0,0.47319731517859315
7405e8b1,multi-session,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f35224e0,multi-session,53,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6456829e,multi-session,47,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
a4996e51,multi-session,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3c1045c8,multi-session,52,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6076691395183482,1.0,1.0,0.6076691395183482
60036106,multi-session,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
681a1674,multi-session,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e25c3b8d,multi-session,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4adc0475,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4bc144e2,multi-session,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ef66a6e5,multi-session,45,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111
5025383b,multi-session,46,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6394714728255649,1.0,1.0,0.6394714728255649
a1cc6108,multi-session,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10400729883825474,1.0,1.0,0.203127230423535
9ee3ecd6,multi-session,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3fdac837,multi-session,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91b15a6e,multi-session,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27016adc,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
720133ac,multi-session,47,2,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111
77eafa52,multi-session,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8979f9ec,multi-session,43,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
0100672e,multi-session,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a96c20ee,multi-session,51,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6351190772136599,1.0,1.0,0.6351190772136599
92a0aa75,multi-session,42,2,0.0,0.0,0.0,1.0,0.0,0.31546487678572877,1.0,1.0,0.5308031558224253,1.0,1.0,0.5308031558224253,1.0,1.0,0.5308031558224253,1.0,1.0,0.5308031558224253
3fe836c9,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1c549ce4,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6c49646a,multi-session,43,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1192316e,multi-session,42,2,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
0ea62687,multi-session,43,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67e0d0f2,multi-session,52,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
bb7c3b45,multi-session,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ba358f49,multi-session,41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1781035935540111,1.0,1.0,0.2937927001338907,1.0,1.0,0.2937927001338907
61f8c8f8,multi-session,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60159905,multi-session,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ef9cf60a,multi-session,54,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6090521459927658,1.0,1.0,0.6090521459927658
73d42213,multi-session,49,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6505149978319906,1.0,1.0,0.6505149978319906,1.0,1.0,0.6505149978319906
bc149d6b,multi-session,46,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111,1.0,1.0,0.6781035935540111
099778bb,multi-session,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
09ba9854,multi-session,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d6062bb9,multi-session,50,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75
157a136e,multi-session,47,2,0.0,0.0,0.0,1.0,0.0,0.31546487678572877,1.0,0.0,0.31546487678572877,1.0,0.0,0.31546487678572877,1.0,1.0,0.4331693334690479,1.0,1.0,0.4331693334690479
c18a7dc8,multi-session,49,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11212191210878772,1.0,1.0,0.20672209186722273
a3332713,multi-session,42,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55241a1f,multi-session,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a08a253f,multi-session,53,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5982808161164113
f0e564bc,multi-session,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
078150f1,multi-session,46,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
8cf4d046,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a346bb18,multi-session,49,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6351190772136599,1.0,1.0,0.6351190772136599
37f165cf,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8e91e7d9,multi-session,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10766913951834826,1.0,1.0,0.20766913951834826
87f22b4a,multi-session,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e56a43b9,multi-session,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
efc3f7c2,multi-session,48,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.25,1.0,1.0,0.3813247675185968,1.0,1.0,0.3813247675185968
21d02d0d,multi-session,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_59149c77,temporal-reasoning,48,2,1.0,0.0,1.0,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288,1.0,1.0,0.8154648767857288
gpt4_f49edff3,temporal-reasoning,47,3,1.0,0.0,1.0,1.0,0.0,0.7601875334318685,1.0,1.0,0.9502344167898356,1.0,1.0,0.9502344167898356,1.0,1.0,0.9502344167898356,1.0,1.0,0.9502344167898356
71017276,temporal-reasoning,49,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b46e15ed,temporal-reasoning,46,4,1.0,0.0,1.0,1.0,0.0,0.38009376671593426,1.0,0.0,0.31939394323979897,1.0,0.0,0.31939394323979897,1.0,1.0,0.5577470742399553,1.0,1.0,0.5577470742399553
gpt4_fa19884c,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0bc8ad92,temporal-reasoning,49,3,1.0,0.0,1.0,1.0,0.0,0.38009376671593426,1.0,0.0,0.38009376671593426,1.0,0.0,0.38009376671593426,1.0,0.0,0.38009376671593426,1.0,1.0,0.5271587886440605
af082822,temporal-reasoning,43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_4929293a,temporal-reasoning,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_b5700ca9,temporal-reasoning,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9a707b81,temporal-reasoning,54,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_1d4ab0c9,temporal-reasoning,53,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_e072b769,temporal-reasoning,45,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0db4c65d,temporal-reasoning,44,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_1d80365e,temporal-reasoning,51,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_7f6b06db,temporal-reasoning,52,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26924640055455,1.0,1.0,0.26924640055455
gpt4_6dc9b45b,temporal-reasoning,48,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_8279ba02,temporal-reasoning,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
gpt4_18c2b244,temporal-reasoning,44,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_a1b77f9c,temporal-reasoning,49,6,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9864454785297619,1.0,1.0,0.9864454785297619,1.0,1.0,0.9864454785297619
gpt4_1916e0ea,temporal-reasoning,56,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_7a0daae1,temporal-reasoning,61,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_468eb063,temporal-reasoning,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
gpt4_7abb270c,temporal-reasoning,48,6,1.0,0.0,1.0,1.0,0.0,0.7601875334318685,1.0,0.0,0.7019304721653611,1.0,0.0,0.6331583852663827,1.0,1.0,0.8036187980872541,1.0,1.0,0.8036187980872541
gpt4_1e4a8aeb,temporal-reasoning,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_4fc4f797,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4dfccbf7,temporal-reasoning,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_61e13b3c,temporal-reasoning,48,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_45189cb4,temporal-reasoning,45,3,1.0,0.0,1.0,1.0,0.0,0.38009376671593426,1.0,0.0,0.5701406500739014,1.0,1.0,0.6845602750203054,1.0,1.0,0.6845602750203054,1.0,1.0,0.6845602750203054
2ebe6c90,temporal-reasoning,43,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.625,1.0,1.0,0.625
gpt4_e061b84f,temporal-reasoning,46,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14704034066641014,1.0,1.0,0.3326562605707451,1.0,1.0,0.3326562605707451
370a8ff4,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_d6585ce8,temporal-reasoning,50,5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7386919056633241,1.0,0.0,0.7386919056633241,1.0,1.0,0.8806635396815814,1.0,1.0,0.8806635396815814
gpt4_4ef30696,temporal-reasoning,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_ec93e27f,temporal-reasoning,47,2,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
6e984301,temporal-reasoning,50,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8077ef71,temporal-reasoning,47,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306
gpt4_f420262c,temporal-reasoning,47,5,0.0,0.0,0.0,1.0,0.0,0.23981246656813146,1.0,0.0,0.17714752793103522,1.0,0.0,0.45885965214974966,1.0,1.0,0.5249559280343012,1.0,1.0,0.5249559280343012
gpt4_8e165409,temporal-reasoning,47,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_74aed68e,temporal-reasoning,45,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bcbe585f,temporal-reasoning,48,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_21adecb5,temporal-reasoning,52,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966
5e1b23de,temporal-reasoning,45,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306
gpt4_98f46fc6,temporal-reasoning,49,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_af6db32f,temporal-reasoning,42,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eac54adc,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
gpt4_7ddcf75f,temporal-reasoning,47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_a2d1d1f6,temporal-reasoning,44,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_85da3956,temporal-reasoning,53,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_b0863698,temporal-reasoning,42,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_68e94287,temporal-reasoning,50,2,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966,1.0,1.0,0.7153382790366966
gpt4_e414231e,temporal-reasoning,46,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_7ca326fa,temporal-reasoning,54,3,0.0,0.0,0.0,1.0,0.0,0.38009376671593426,1.0,0.0,0.38009376671593426,1.0,1.0,0.6212113139009829,1.0,1.0,0.6212113139009829,1.0,1.0,0.6212113139009829
gpt4_7bc6cf22,temporal-reasoning,48,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2ebe6c92,temporal-reasoning,48,2,0.0,0.0,0.0,1.0,0.0,0.31546487678572877,1.0,0.0,0.31546487678572877,1.0,1.0,0.4821315434523954,1.0,1.0,0.4821315434523954,1.0,1.0,0.4821315434523954
gpt4_e061b84g,temporal-reasoning,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23981246656813146,1.0,1.0,0.23981246656813146
71017277,temporal-reasoning,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24465054211822604,1.0,1.0,0.24465054211822604
b46e15ee,temporal-reasoning,42,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_d6585ce9,temporal-reasoning,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163
gpt4_1e4a8aec,temporal-reasoning,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20801459767650948,1.0,1.0,0.20801459767650948
gpt4_f420262d,temporal-reasoning,43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1781035935540111,1.0,1.0,0.2937927001338907,1.0,1.0,0.2937927001338907
gpt4_59149c78,temporal-reasoning,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163
gpt4_e414231f,temporal-reasoning,46,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_4929293b,temporal-reasoning,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879
gpt4_468eb064,temporal-reasoning,48,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gpt4_fa19884d,temporal-reasoning,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333
9a707b82,temporal-reasoning,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24465054211822604,1.0,1.0,0.24465054211822604
eac54add,temporal-reasoning,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21810429198553155,1.0,1.0,0.21810429198553155
